source,target,weight,symptom,psych_symp
46,69,20,NaN,NaN
16,80,285,NaN,NaN
46,49,1415,NaN,NaN
21,44,80,NaN,NaN
32,60,13,NaN,NaN
32,67,16,NaN,NaN
11,71,163,NaN,NaN
24,71,19,NaN,NaN
5,59,13,NaN,NaN
59,79,15,NaN,NaN
4,11,118,NaN,NaN
4,24,43,NaN,NaN
27,63,88,NaN,NaN
21,47,163,NaN,NaN
7,16,64,NaN,NaN
18,27,3,NaN,NaN
43,70,41,NaN,NaN
18,23,2,NaN,NaN
34,47,431,NaN,NaN
16,24,5,NaN,NaN
27,77,203,NaN,NaN
47,68,176,NaN,NaN
7,71,147,NaN,NaN
20,36,24,NaN,NaN
34,36,14,NaN,NaN
36,42,26,NaN,NaN
36,77,4,NaN,NaN
47,70,157,NaN,NaN
31,70,32,NaN,NaN
32,35,10,NaN,NaN
16,32,3,NaN,NaN
46,47,50,NaN,NaN
16,46,200,NaN,NaN
4,46,255,NaN,NaN
46,71,455,NaN,NaN
11,46,212,NaN,NaN
32,46,113,NaN,NaN
7,46,207,NaN,NaN
35,46,137,NaN,NaN
12,60,2,NaN,NaN
35,60,2,NaN,NaN
60,67,65,NaN,NaN
16,57,4,NaN,NaN
44,58,4,NaN,NaN
57,58,15,NaN,NaN
2,46,30,NaN,NaN
44,70,95,NaN,NaN
31,44,2,NaN,NaN
4,44,19,NaN,NaN
2,27,19,NaN,NaN
1,24,32,NaN,NaN
1,57,68,NaN,NaN
1,63,48,NaN,NaN
1,71,6,NaN,NaN
44,64,5,NaN,NaN
1,59,2,NaN,NaN
2,47,98,NaN,NaN
1,20,20,NaN,NaN
1,2,24,NaN,NaN
1,58,4,NaN,NaN
21,68,1,NaN,NaN
5,67,2,NaN,NaN
67,79,2,NaN,NaN
5,60,2,NaN,NaN
60,79,2,NaN,NaN
31,68,1,NaN,NaN
12,80,1,NaN,NaN
1,44,2,NaN,NaN
16,44,5,NaN,NaN
5,69,3,NaN,NaN
69,79,29,NaN,NaN
1,79,2,NaN,NaN
16,64,11,NaN,NaN
32,68,11,NaN,NaN
32,47,2,NaN,NaN
31,33,3,NaN,NaN
4,49,96,NaN,NaN
34,70,277,NaN,NaN
21,34,200,NaN,NaN
59,63,10,NaN,NaN
5,40,12,NaN,NaN
40,79,12,NaN,NaN
20,58,3,NaN,NaN
31,63,12,NaN,NaN
34,64,2,NaN,NaN
46,77,6,NaN,NaN
16,77,37,NaN,NaN
16,33,11,NaN,NaN
31,58,3,NaN,NaN
33,70,4,NaN,NaN
27,34,40,NaN,NaN
27,68,1,NaN,NaN
68,75,50,NaN,NaN
75,80,1,NaN,NaN
67,75,18,NaN,NaN
2,31,3,NaN,NaN
40,80,1,NaN,NaN
9,75,15,NaN,NaN
35,75,12,NaN,NaN
40,75,42,NaN,NaN
69,75,4,NaN,NaN
16,75,1,NaN,NaN
44,75,5,NaN,NaN
63,70,52,NaN,NaN
20,46,10,NaN,NaN
42,46,10,NaN,NaN
46,57,2,NaN,NaN
2,76,9,NaN,NaN
16,76,16,NaN,NaN
76,77,13,NaN,NaN
11,76,1,NaN,NaN
75,79,26,NaN,NaN
5,75,4,NaN,NaN
71,76,111,NaN,NaN
71,77,112,NaN,NaN
33,64,5,NaN,NaN
46,64,13,NaN,NaN
46,75,2,NaN,NaN
34,71,123,NaN,NaN
33,36,2,NaN,NaN
36,63,20,NaN,NaN
5,32,3,NaN,NaN
32,64,2,NaN,NaN
32,71,114,NaN,NaN
32,34,2,NaN,NaN
32,42,3,NaN,NaN
32,59,1,NaN,NaN
36,46,56,NaN,NaN
21,46,9,NaN,NaN
46,70,18,NaN,NaN
36,44,12,NaN,NaN
42,80,70,NaN,NaN
59,80,111,NaN,NaN
63,80,226,NaN,NaN
64,80,8,NaN,NaN
70,80,101,NaN,NaN
44,71,31,NaN,NaN
36,64,3,NaN,NaN
63,64,1,NaN,NaN
68,70,1,NaN,NaN
36,71,71,NaN,NaN
9,69,28,NaN,NaN
44,47,58,NaN,NaN
44,59,19,NaN,NaN
46,59,15,NaN,NaN
70,71,50,NaN,NaN
71,80,33,NaN,NaN
9,18,4,NaN,NaN
18,40,19,NaN,NaN
18,69,20,NaN,NaN
5,68,8,NaN,NaN
68,79,8,NaN,NaN
35,71,2,NaN,NaN
40,71,3,NaN,NaN
15,43,1,NaN,NaN
43,80,2,NaN,NaN
43,71,3,NaN,NaN
27,80,5,NaN,NaN
34,46,1,NaN,NaN
43,46,7,NaN,NaN
43,59,1,NaN,NaN
9,71,1,NaN,NaN
68,71,3,NaN,NaN
71,75,1,NaN,NaN
43,75,2,NaN,NaN
21,71,4,NaN,NaN
43,77,2,NaN,NaN
37,69,1,NaN,NaN
47,79,148,NaN,NaN
21,79,26,NaN,NaN
47,77,383,NaN,NaN
27,71,17,NaN,NaN
2,5,8,NaN,NaN
5,80,1,NaN,NaN
2,79,8,NaN,NaN
45,75,7,NaN,NaN
2,80,10,NaN,NaN
70,79,10,NaN,NaN
21,58,2,NaN,NaN
36,58,4,NaN,NaN
58,80,1,NaN,NaN
2,70,68,NaN,NaN
40,46,2,NaN,NaN
75,78,18,NaN,NaN
52,80,84,NaN,NaN
47,52,4,NaN,NaN
52,71,8,NaN,NaN
35,70,3,NaN,NaN
35,47,4,NaN,NaN
15,75,70,NaN,NaN
35,80,2,NaN,NaN
52,75,1,NaN,NaN
2,36,8,NaN,NaN
35,36,2,NaN,NaN
15,52,4,NaN,NaN
21,35,3,NaN,NaN
15,78,7,NaN,NaN
69,78,20,NaN,NaN
5,24,1,NaN,NaN
24,79,1,NaN,NaN
33,58,21,NaN,NaN
1,67,2,NaN,NaN
1,52,12,NaN,NaN
20,75,1,NaN,NaN
4,79,30,NaN,NaN
4,5,7,NaN,NaN
5,43,8,NaN,NaN
43,79,8,NaN,NaN
45,78,4,NaN,NaN
68,78,10,NaN,NaN
35,78,4,NaN,NaN
77,78,2,NaN,NaN
1,80,1,NaN,NaN
1,21,1,NaN,NaN
1,70,3,NaN,NaN
71,78,1,NaN,NaN
64,79,5,NaN,NaN
40,49,1928,NaN,NaN
49,68,134,NaN,NaN
49,75,50,NaN,NaN
44,78,1,NaN,NaN
47,63,36,NaN,NaN
5,21,12,NaN,NaN
35,37,14,NaN,NaN
23,47,1,NaN,NaN
35,49,846,NaN,NaN
6,21,5,NaN,NaN
6,42,4,NaN,NaN
6,16,12,NaN,NaN
6,76,27,NaN,NaN
6,52,12,NaN,NaN
6,63,8,NaN,NaN
6,23,2,NaN,NaN
6,57,3,NaN,NaN
6,44,2,NaN,NaN
18,76,177,NaN,NaN
16,18,85,NaN,NaN
18,67,146,NaN,NaN
4,52,184,NaN,NaN
4,63,27,NaN,NaN
4,76,41,NaN,NaN
18,60,170,NaN,NaN
59,64,5,NaN,NaN
33,80,32,NaN,NaN
76,80,54,NaN,NaN
18,46,315,NaN,NaN
18,37,17,NaN,NaN
27,35,7,NaN,NaN
49,60,794,NaN,NaN
21,60,1,NaN,NaN
44,49,154,NaN,NaN
18,44,21,NaN,NaN
16,49,876,NaN,NaN
18,49,1323,NaN,NaN
49,67,2154,NaN,NaN
5,9,3,NaN,NaN
5,23,4,NaN,NaN
5,76,9,NaN,NaN
9,79,3,NaN,NaN
23,79,4,NaN,NaN
76,79,3,NaN,NaN
71,79,4,NaN,NaN
1,27,3,NaN,NaN
52,58,2,NaN,NaN
37,40,1,NaN,NaN
37,64,25,NaN,NaN
5,37,4,NaN,NaN
5,57,5,NaN,NaN
9,23,4,NaN,NaN
23,44,2,NaN,NaN
23,77,30,NaN,NaN
37,79,23,NaN,NaN
57,79,5,NaN,NaN
37,57,24,NaN,NaN
28,44,4,NaN,NaN
46,52,73,NaN,NaN
46,76,106,NaN,NaN
49,63,66,NaN,NaN
37,68,10,NaN,NaN
2,37,19,NaN,NaN
23,46,7,NaN,NaN
20,23,14,NaN,NaN
23,76,20,NaN,NaN
5,28,1,NaN,NaN
28,79,1,NaN,NaN
21,37,1,NaN,NaN
28,69,1,NaN,NaN
42,69,2,NaN,NaN
42,49,14,NaN,NaN
27,79,19,NaN,NaN
23,55,5,NaN,NaN
55,79,2,NaN,NaN
57,80,3,NaN,NaN
49,76,18,NaN,NaN
67,69,33,NaN,NaN
59,76,9,NaN,NaN
34,55,7,NaN,NaN
27,58,3,NaN,NaN
5,5,3,NaN,NaN
5,79,3,NaN,NaN
43,58,13,NaN,NaN
27,28,1,NaN,NaN
27,49,4,NaN,NaN
45,47,1,NaN,NaN
2,58,10,NaN,NaN
32,49,1260,NaN,NaN
68,69,6,NaN,NaN
2,23,10,NaN,NaN
20,28,9,NaN,NaN
24,47,1,NaN,NaN
24,59,1,NaN,NaN
57,59,1,NaN,NaN
47,54,21,NaN,NaN
58,71,2,NaN,NaN
58,77,2,NaN,NaN
27,47,67,NaN,NaN
7,34,5,NaN,NaN
7,63,12,NaN,NaN
7,79,11,NaN,NaN
7,47,29,NaN,NaN
4,34,2,NaN,NaN
18,28,2,NaN,NaN
18,35,186,NaN,NaN
15,64,1,NaN,NaN
15,28,1,NaN,NaN
15,16,7,NaN,NaN
69,76,1,NaN,NaN
33,49,2,NaN,NaN
49,64,8,NaN,NaN
15,18,6,NaN,NaN
15,20,1,NaN,NaN
23,64,6,NaN,NaN
58,75,4,NaN,NaN
2,59,29,NaN,NaN
43,49,4,NaN,NaN
18,43,7,NaN,NaN
5,63,1,NaN,NaN
63,79,1,NaN,NaN
4,35,5,NaN,NaN
4,40,5,NaN,NaN
18,72,5,NaN,NaN
40,72,131,NaN,NaN
43,69,5,NaN,NaN
4,72,2,NaN,NaN
27,52,21,NaN,NaN
49,59,6,NaN,NaN
47,76,41,NaN,NaN
70,76,7,NaN,NaN
68,72,69,NaN,NaN
69,72,321,NaN,NaN
43,72,45,NaN,NaN
72,79,37,NaN,NaN
18,32,205,NaN,NaN
67,72,3,NaN,NaN
14,47,2,NaN,NaN
43,45,2,NaN,NaN
21,23,2,NaN,NaN
23,70,1,NaN,NaN
5,72,2,NaN,NaN
2,21,12,NaN,NaN
55,77,5,NaN,NaN
23,75,31,NaN,NaN
72,78,46,NaN,NaN
21,48,5,NaN,NaN
27,76,7,NaN,NaN
14,27,1,NaN,NaN
14,71,1,NaN,NaN
47,78,3,NaN,NaN
5,78,1,NaN,NaN
78,79,1,NaN,NaN
36,76,10,NaN,NaN
42,76,8,NaN,NaN
20,76,4,NaN,NaN
64,76,3,NaN,NaN
34,76,1,NaN,NaN
2,55,9,NaN,NaN
5,55,9,NaN,NaN
36,55,9,NaN,NaN
55,76,3,NaN,NaN
5,61,1,NaN,NaN
42,61,1,NaN,NaN
59,61,1,NaN,NaN
47,61,1,NaN,NaN
33,76,2,NaN,NaN
44,76,2,NaN,NaN
27,55,1,NaN,NaN
29,72,13,NaN,NaN
29,78,6,NaN,NaN
21,76,10,NaN,NaN
59,72,2,NaN,NaN
59,69,2,NaN,NaN
76,78,2,NaN,NaN
11,49,700,NaN,NaN
49,78,28,NaN,NaN
7,49,139,NaN,NaN
46,63,8,NaN,NaN
2,77,1,NaN,NaN
42,77,2,NaN,NaN
44,77,1,NaN,NaN
8,27,1,NaN,NaN
46,60,30,NaN,NaN
7,76,26,NaN,NaN
7,33,3,NaN,NaN
18,68,9,NaN,NaN
63,69,3,NaN,NaN
36,49,4,NaN,NaN
11,36,4,NaN,NaN
54,69,10,NaN,NaN
29,63,4,NaN,NaN
32,58,1,NaN,NaN
64,75,2,NaN,NaN
4,32,1,NaN,NaN
49,72,95,NaN,NaN
47,80,3,NaN,NaN
4,9,37,NaN,NaN
52,59,2,NaN,NaN
11,58,1,NaN,NaN
11,59,1,NaN,NaN
72,75,1,NaN,NaN
5,27,4,NaN,NaN
52,70,23,NaN,NaN
49,50,4,NaN,NaN
50,68,1,NaN,NaN
50,72,1,NaN,NaN
46,55,4,NaN,NaN
52,69,5,NaN,NaN
72,80,22,NaN,NaN
36,57,2,NaN,NaN
52,72,6,NaN,NaN
18,63,18,NaN,NaN
16,55,1,NaN,NaN
20,55,7,NaN,NaN
42,55,9,NaN,NaN
43,55,5,NaN,NaN
16,27,4,NaN,NaN
16,70,3,NaN,NaN
9,72,8,NaN,NaN
35,72,3,NaN,NaN
35,59,1,NaN,NaN
7,52,1,NaN,NaN
18,80,1,NaN,NaN
32,69,6,NaN,NaN
9,15,7,NaN,NaN
15,32,23,NaN,NaN
15,68,21,NaN,NaN
67,80,2,NaN,NaN
54,71,1,NaN,NaN
69,71,1,NaN,NaN
68,80,1,NaN,NaN
15,71,3,NaN,NaN
49,71,2,NaN,NaN
27,72,1,NaN,NaN
32,72,16,NaN,NaN
15,72,5,NaN,NaN
54,72,12,NaN,NaN
27,60,1,NaN,NaN
60,70,1,NaN,NaN
15,60,6,NaN,NaN
2,61,4,NaN,NaN
16,61,4,NaN,NaN
57,61,4,NaN,NaN
61,63,4,NaN,NaN
