source,target,weight,symptom,psych_symp
8,76,3,NaN,NaN
31,71,3,NaN,NaN
31,72,1,NaN,NaN
62,65,122,NaN,NaN
33,43,17,NaN,NaN
43,44,112,NaN,NaN
43,57,7,NaN,NaN
43,46,44,NaN,NaN
43,77,31,NaN,NaN
20,71,4,NaN,NaN
43,64,96,NaN,NaN
11,43,2,NaN,NaN
8,43,72,NaN,NaN
38,43,107,NaN,NaN
43,47,96,NaN,NaN
43,68,93,NaN,NaN
43,70,25,NaN,NaN
46,72,2,NaN,NaN
62,67,2,NaN,NaN
23,55,2,NaN,NaN
38,55,6,NaN,NaN
36,55,1,NaN,NaN
44,55,1,NaN,NaN
20,55,2,NaN,NaN
33,66,1,NaN,NaN
35,65,11,NaN,NaN
20,70,8,NaN,NaN
8,71,57,NaN,NaN
43,76,15,NaN,NaN
30,66,24,NaN,NaN
18,20,10,NaN,NaN
18,30,1,NaN,NaN
23,30,1,NaN,NaN
21,63,2,NaN,NaN
63,72,16,NaN,NaN
30,57,1,NaN,NaN
20,57,2,NaN,NaN
33,52,17,NaN,NaN
43,62,102,NaN,NaN
43,71,43,NaN,NaN
7,63,1,NaN,NaN
18,44,11,NaN,NaN
15,43,20,NaN,NaN
21,43,7,NaN,NaN
43,63,4,NaN,NaN
43,72,11,NaN,NaN
15,46,1,NaN,NaN
19,43,12,NaN,NaN
43,49,1,NaN,NaN
7,49,2,NaN,NaN
46,66,6,NaN,NaN
15,76,1,NaN,NaN
18,43,13,NaN,NaN
69,72,5,NaN,NaN
67,75,1,NaN,NaN
47,62,2,NaN,NaN
12,72,2,NaN,NaN
21,72,2,NaN,NaN
68,72,42,NaN,NaN
64,72,11,NaN,NaN
33,76,1,NaN,NaN
67,72,2,NaN,NaN
62,72,2,NaN,NaN
46,67,1,NaN,NaN
2,43,3,NaN,NaN
72,78,18,NaN,NaN
19,72,5,NaN,NaN
70,72,3,NaN,NaN
23,31,1,NaN,NaN
